000537,广宇发展,房地产,戈德系;重组并购;土地流转;融资融券;京津冀;天津自贸区;基金增仓;房地产;房地产业;天津;房地产;国资委整合;转融券;
000538,云南白药,中药,红塔系;深股通;参股金融;大盘;沪深300;证金持股;深成500;操盘手80;融资融券;高价;西部开发;央视50;电子商务;双创概念;汇金持股;混改;中证100;深证100;医药生物;医药、生物制品;云南;制药与生物科技;地方国资整合;转融券;
000539,粤电力Ａ,电力,西北证券系;粤港澳大湾区;低价;参股金融;深成500;广东国资整合;股权投资;证金持股;电力改革;融资融券;汇金持股;基金增仓;公用事业;电力、煤气及水的生产和供应业;广东;公用事业;深股通;风能;转融券;
000540,中天金融,多元金融,融资融券;涉矿概念;重组并购;增持回购;汇金持股;稀缺资源;深成500;保障房;深证100;转融券;沪深300;电子商务;证金持股;深股通;房地产;房地产业;贵州;综合金融;金融改革;债转股;参股金融;
000541,佛山照明,家电,融资融券;国际板;LED;中证500;深成500;大订单;转融券;深股通;汇金持股;电子;机械、设备、仪表;广东;耐用消费品与服装;股权投资;参股金融;储能概念;
000543,皖能电力,电力,国信证券系;融资融券;破净股;地方国资整合;中证500;量子通信;农村金融;深成500;安徽自贸区;转融券;IPO受益;证金持股;深股通;低市净率;汇金持股;公用事业;电力、煤气及水的生产和供应业;安徽;公用事业;股权投资;参股金融;电力改革;
000544,中原环保,公用事业,美丽中国;基金增仓;中盘;PPP概念;大订单;内陆自贸区;公用事业;社会服务业;河南;公用事业;节能环保;地方国资整合;
000545,金浦钛业,化工,预盈预增;基金新增;基金增仓;新材料;化工;医药、生物制品;吉林;原材料;
000546,金圆股份,水泥,再融资;基金增仓;定向增发;建筑材料;房地产业;吉林;原材料;节能环保;明星基金;
000547,航天发展,航天国防,重组并购;中证500;深成500;航天军工;深股通;通信;信息技术业;福建;技术硬件与设备;去IOE概念;TMT概念;国家安全;
000548,湖南投资,高速公路,基金增仓;湖南国资整合;一带一路;交通运输;交通运输、仓储业;湖南;运输;
000550,江铃汽车,汽车制造,深股通;汇金持股;融资融券;转融券;QFII持股;汽车;机械、设备、仪表;江西;汽车与汽车零部件;新能源汽车;证金持股;
000551,创元科技,环境保护,基金增仓;大订单;节能环保;循环经济;参股金融;地方国资整合;融资融券;转融券;美丽中国;机械设备;综合类;江苏;资本货物;参股新三板;PM2.5;
000552,靖远煤电,煤炭,证金持股;债转股;深股通;地方国资整合;融资融券;转融券;采掘;采掘业;甘肃;能源;低价;中证500;
000553,沙隆达Ａ,农药,国资委整合;重组并购;生态农业;化工;石油、化学、塑胶、塑料;湖北;原材料;特色化工;
000554,泰山石油,石油石化,基金增仓;中石化系;国资委整合;油改概念;融资融券;转融券;化工;批发和零售贸易;山东;能源;混改;
000555,神州信息,通信设备,沪深300;云计算;大数据;电子商务;深股通;重组并购;计算机;信息技术业;广东;软件与服务;深成500;量子通信;
000557,西部创业,铁路运输,基金增仓;大订单;债转股;参股金融;地方国资整合;一带一路;基金新增;食品饮料;食品、饮料;宁夏;运输;重组并购;
000558,莱茵体育,文化传媒,电子商务;深股通;员工持股;房地产;房地产业;浙江;房地产;体育概念;电子竞技;深成500;
000559,万向钱潮,汽车配件,万向系;沪深300;证金持股;锂电池;深股通;汇金持股;再融资;深证100;电子支付;融资融券;转融券;汽车;机械、设备、仪表;浙江;汽车与汽车零部件;新能源汽车;深成500;
000560,昆百大Ａ,零售业,基金增仓;证金持股;商业贸易;批发和零售贸易;云南;零售业;重组并购;电子商务;
000561,烽火电子,通信设备,北斗导航;股权激励;智能穿戴;通信;信息技术业;陕西;技术硬件与设备;地方国资整合;深股通;航天军工;
000563,陕国投Ａ,多元金融,中证500;转融券;股权投资;深成500;融资融券;汇金持股;债转股;定向增发;再融资;非银金融;金融、保险业;陕西;综合金融;内陆自贸区;地方国资整合;深股通;
000564,供销大集,零售业,参股金融;一带一路;电子商务;农村金融;商业贸易;批发和零售贸易;陕西;零售业;内陆自贸区;深股通;
000565,渝三峡Ａ,化工,国泰君安系;中盘;股权投资;重庆自贸区;融资融券;成渝特区;基金新增;基金增仓;化工;石油、化学、塑胶、塑料;重庆;原材料;重组并购;地方国资整合;石墨烯;
000566,海南海药,医药制造,南方同正系;中证500;参股金融;深成500;融资融券;三沙概念;电子商务;智慧城市;金融改革;中价;转融券;医药生物;医药、生物制品;海南;制药与生物科技;特种药;深股通;中概股回归;
000567,海德股份,多元金融,上海证券系;三沙概念;债转股;房地产;房地产业;海南;房地产;举牌;
000568,泸州老窖,酿酒,光大证券系;股权投资;参股金融;深成500;融资融券;大盘;再融资;沪深300;汇金持股;操盘手80;定向增发;食品饮料;食品、饮料;四川;食品、饮料与烟草;转融券;深证100;地方国资整合;深股通;
000570,苏常柴Ａ,汽车配件,地方国资整合;机械设备;机械、设备、仪表;江苏;资本货物;股权投资;基金增仓;农业机械;
000571,新大洲Ａ,煤炭,轻骑系;新能源汽车;煤化工;燃料电池;锂电池;券商重仓;通用航空;中盘;采掘;采掘业;海南;能源;
000572,海马汽车,汽车制造,深股通;汇金持股;转融券;低价;低市净率;中证500;IPO受益;汽车;机械、设备、仪表;海南;汽车与汽车零部件;共享经济;金融改革;融资融券;
000573,粤宏远Ａ,房地产,壳资源;房地产;房地产业;广东;房地产;
